```python
import numpy as np
import scipy.optimize as optimize
import cvxpy as cp
import time

# Initial construction from the provided initial_h_values (n=47 samples)
initial_h_values = np.array([0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
                             0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
                             0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
                             0.117647, 0.117647, 0.117647, 0.117647, 0.117647, 0.117647,
