<strategy>
Use gradient descent with a numerical surrogate to find coefficients minimizing U(c). Evaluate U(c) via fast root finding. Use symmetry to reduce search space and apply exact checks on promising candidates. Use at most 8 coefficients. Stop early if a good bound is found.
</strategy>

```python
import numpy as np
from scipy.optimize import minimize
from scipy.optimize import root_scalar
from scipy.optimize import minimize
from scipy.optimize import Bounds
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
from scipy.optimize import minimize
