<strategy>
Use gradient descent on coefficient vectors with adaptive step sizes, combining numerical root-finding with symbolic verification of the Hermite construction to compute U(c). Balance exploration and exploitation by tuning the seed and budget, prioritizing lower U(c).
</strategy>

```python
import numpy as np
from scipy.optimize import minimize
from scipy.optimize._differentiable_optimize import BoundsHandling
from scipy.optimize import minimize as scipy_minimize
from scipy.optimize import Bounds
from scipy.optimize import differential_evolution
from scipy.optimize import rosen
from scipy.optimize import dual_annealing
from scipy.optimize import minimize_scalar
from scipy.optimize import minimize
from scipy.optimize import Bounds
from scipy.optimize import LinearConstraint
from scipy.optimize import NonlinearConstraint
import time
import sys
import warnings
warnings.filterwarnings("ignore")
import sympy
from sympy import symbols, Eq, solve, simplify, diff, pi
from sympy.polys.polytools import resultant
from sympy.polys.domains import ZZ
from sympy.polys.rationalfunctions import RationalFunction
from sympy.polys.rationalsolvers import solve_rational
from sympy.polys.rationalsolvers import solve_rational_system
from sympy.polys.rationalsolvers import solve_rational_exponents
from sympy.polys.polytools import factor
from sympy.polys.rationalsolvers import rational_replacement
from sympy.polys.rationalsolvers import rational_replacement_simplified
from sympy.polys.rationalsolvers import rational_replacement_simplified_with_remainder
from sympy.polys.rationalsolvers import rational_replacement_simplified_with_remainder_system
from sympy.polys.rationalsolvers import rational_replacement_simplified_with_remainder_system_optimized
from sympymy import *
from sympymy import sp
from sympymy import sym
from sympymy import sqrt
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
from sympymy import hermite
