```python
import numpy as np
import scipy.optimize as opt
import time
import cvxpy as cp
from functools import partial

# Pre-imported functions
evaluate_erdos_solution = lambda h: np.max(np.correlate(h, 1 - h, mode="full")) * (2.0 / len(h))
initial_h_values = np.array([0.422455, 0.421778, 0.397856, 0.396187, 0.395940, 0.395166, 0.393930, 0.393156,
                             0.390939, 0.388583, 0.386379, 0.384788, 0.382594, 0.381003, 0.379412, 0.377821,
                             0.376230, 0.374639, 0.373048, 0.371457, 0.369866, 0.368275, 0.366684, 0.365093,
                             0.363502, 0.361911, 0.360320, 0.358729, 0.357138, 0.355547, 0.353956, 0.352365,
                             0.350774, 0.349183, 0.347592, 0.345990, 0.344400, 0.342808, 0.341217, 0.339626,
                             0.338035, 0.336444, 0.334853, 0.333262, 0.331671, 0.330080, 0.328489, 0.326898,
                             0.325307, 0.323716, 0.322125, 0.320534, 0.318943, 0.317352, 0.315761, 0.314170,
                             0.312579, 0.310988, 0.309397, 0.307806, 0.306215, 0.304624, 0.303033, 0.301442,
                             0.299851, 0.298260, 0.296669, 0.295078, 0.293487, 0.291896, 0.290305, 0.288714,
                             0.287123, 0.285532, 0.283941, 0.282350, 0.280759, 0.279168, 0.277577, 0.275986,
                             0.274395, 0.272804, 0.271213, 0.269622, 0.268031, 0.266440, 0.264849, 0.263258,
                             0.261667, 0.260076, 0.258485, 0.256894, 0.255303, 0.253712, 0.252121, 0.250530,
                             0.248939, 0.247348, 0.245757, 0.244166, 0.242575, 0.240984, 0.239393, 0.237802,
                             0.236211, 0.234620, 0.233029, 0.231438, 0.229847, 0.228256, 0.226665, 0.225074,
                             0.223483, 0.221892, 0.220301, 0.218710, 0.217119, 0.215528, 0.213937, 0.212346,
                             0.210755, 0.209164, 0.207573, 0.205982, 0.204391, 0.202800, 0.201209, 0.199618,
                             0.198027, 0.196436, 0.194845, 0.193254, 0.191663, 0.190072, 0.188481, 0.186890,
                             0.185299, 0.183708, 0.182117, 0.180526, 0.178935, 0.177344, 0.175753, 0.174162,
                             0.172571, 0.170980, 0.169389, 0.167798, 0.166207, 0.164616, 0.163025, 0.161434,
                             0.159843, 0.158252, 0.156661, 0.155070, 0.153479, 0.151888, 0.150297, 0.148706,
                             0.147115, 0.145524, 0.143933, 0.142342, 0.140751, 0.139160, 0.137569, 0.135978,
                             0.134387, 0.132796, 0.131205, 0.129614, 0.128023, 0.126432, 0.124841, 0.123250,
                             0.121659, 0.120068, 0.118477, 0.116886, 0.115295, 0.113704, 0.112113, 0.110522,
                             0.108931, 0.107340, 0.105749, 0.104158, 0.102567, 0.100976, 0.099385, 0.097794,
                             0.096203, 0.094612, 0.093021, 0.091430, 0.089839, 0.088248, 0.086657, 0.085066,
                             0.083475, 0.081884, 0.080293, 0.078702, 0.077111, 0.075520, 0.073929, 0.072338,
                             0.070747, 0.069156, 0.067565, 0.065974, 0.064383, 0.062792, 0.061201, 0.059610,
                             0.058019, 0.056428, 0.054837, 0.053246, 0.051655, 0.050064, 0.048473, 0.046882,
                             0.045291, 0.043700, 0.042109, 0.040518, 0.038927, 0.037336, 0.035745, 0.034154,
                             0.032563, 0.030972, 0.029381, 0.027790, 0.026199, 0.024608, 0.023017, 0.021426,
                             0.019835, 0.018244, 0.016653, 0.015062, 0.013471, 0.011880, 0.010289, 0.008698,
                             0.007107, 0.005516, 0.003925, 0.002334, 0.000743, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
                             0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
